Date,Year,Month,WaterYear,TWtrTriquet_bay01_Q_level,TWtrTriquet_bay01_Q_flags,TWtrTriquet_bay01_UNESCO_Q_level,TWtrTriquet_bay01,TWtrTriquet_bay01_Med,TWtrTriquet_bay01_Avg,TWtrTriquet_bay01_Min,TWtrTriquet_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2021-05-20,2021,May,2020-2021,1,,2,10.492,10.4690833333333,10.5850625,10.369,11.248
2021-05-21,2021,May,2020-2021,1,,2,10.59,10.541,10.61,10.492,11.005
2021-05-22,2021,May,2020-2021,1,,2,10.932,10.713,10.8387916666667,10.516,11.662
2021-05-23,2021,May,2020-2021,1,,2,10.541,11.039,11.0247604166667,10.516,11.54
2021-05-24,2021,May,2020-2021,1,,2,10.124,10.6688333333333,10.6638229166667,10.051,11.273
2021-05-25,2021,May,2020-2021,1,,2,10.051,10.4949166666667,10.3867604166667,9.977,10.712
2021-05-26,2021,May,2020-2021,1,,2,10.149,10.209,10.217125,9.903,10.565
2021-05-27,2021,May,2020-2021,1,,2,10.222,10.2469583333333,10.32103125,10.124,10.565
2021-05-28,2021,May,2020-2021,1,,2,10.467,10.46225,10.4463020833333,10.198,10.663
2021-05-29,2021,May,2020-2021,1,,2,10.761,10.5665,10.5904583333333,10.296,11.102
2021-05-30,2021,May,2020-2021,1,,2,10.565,10.542,10.5691666666667,10.418,10.858
2021-05-31,2021,May,2020-2021,1,,2,11.151,10.5670833333333,10.6479791666667,10.467,11.151
2021-06-01,2021,Jun,2020-2021,1,,2,11.419,11.43575,11.4967083333333,10.81,12.437
2021-06-02,2021,Jun,2020-2021,1,,2,11.248,11.4710833333333,11.6143020833333,10.98,12.413
2021-06-03,2021,Jun,2020-2021,1,,2,11.734,11.586,11.6692916666667,11.224,12.509
2021-06-04,2021,Jun,2020-2021,1,,2,11.37,11.7605416666667,11.7068125,11.37,12.001
2021-06-05,2021,Jun,2020-2021,1,,2,11.297,11.4695,11.5141145833333,11.273,11.783
2021-06-06,2021,Jun,2020-2021,1,,2,11.686,11.6609583333333,11.6614479166667,11.301,12.098
2021-06-07,2021,Jun,2020-2021,1,,2,11.248,11.698,11.6873125,11.224,12.195
2021-06-08,2021,Jun,2020-2021,1,,2,11.953,11.6515,11.8107604166667,11.2643333333333,12.389
2021-06-09,2021,Jun,2020-2021,1,,2,11.783,11.977,11.93725,11.443,12.243
2021-06-10,2021,Jun,2020-2021,1,,2,12.316,11.992,12.0551979166667,11.759,12.364
2021-06-11,2021,Jun,2020-2021,1,,2,12.316,12.172,12.1319375,11.783,12.461
2021-06-12,2021,Jun,2020-2021,1,,2,12.122,12.2470833333333,12.3671666666667,12.074,13.016
2021-06-13,2021,Jun,2020-2021,1,,2,12.751,12.348,12.4078229166667,12.025,13.04
2021-06-14,2021,Jun,2020-2021,1,,2,12.582,12.921,12.8801770833333,12.389,13.353
2021-06-15,2021,Jun,2020-2021,1,,2,13.401,13.1669583333333,13.1065729166667,12.509,13.714
2021-06-16,2021,Jun,2020-2021,1,,2,12.944,13.418,13.3342604166667,12.92,13.834
2021-06-17,2021,Jun,2020-2021,1,,2,13.04,13.5519583333333,13.439375,12.944,13.81
2021-06-18,2021,Jun,2020-2021,1,,2,14.05,13.624,13.5661666666667,12.775,14.098
2021-06-19,2021,Jun,2020-2021,1,,2,14.314,14.057,14.1149583333333,13.858,14.361
2021-06-20,2021,Jun,2020-2021,1,,2,14.05,14.153,14.1875625,13.93,14.673
2021-06-21,2021,Jun,2020-2021,1,,2,13.738,14.134,14.1864375,13.642,14.792
2021-06-22,2021,Jun,2020-2021,1,,2,13.112,13.979,13.8973125,13.112,14.266
2021-06-23,2021,Jun,2020-2021,1,,2,13.016,13.364,13.3644791666667,12.92,13.954
2021-06-24,2021,Jun,2020-2021,1,,2,13.112,13.202,13.2833333333333,12.944,14.026
2021-06-25,2021,Jun,2020-2021,1,,2,12.534,13.11325,13.1757916666667,12.534,13.882
2021-06-26,2021,Jun,2020-2021,1,,2,13.497,13.0720416666667,13.0589479166667,12.509,13.834
2021-06-27,2021,Jun,2020-2021,1,,2,13.786,13.687,13.5381354166667,12.823,14.385
2021-06-28,2021,Jun,2020-2021,1,,2,13.353,13.1635416666667,13.1132604166667,12.582,13.7218333333333
2021-06-29,2021,Jun,2020-2021,1,,2,13.497,14.099,13.8791666666667,13.353,14.457
2021-06-30,2021,Jun,2020-2021,1,,2,13.57,13.969,13.9049479166667,13.449,14.601
2021-07-01,2021,Jul,2020-2021,1,,2,13.786,13.646,13.6994791666667,13.281,14.098
2021-07-02,2021,Jul,2020-2021,1,,2,12.413,13.172,13.0483020833333,12.171,13.906
2021-07-03,2021,Jul,2020-2021,1,,2,11.88,12.573,12.4254479166667,11.734,12.775
2021-07-04,2021,Jul,2020-2021,1,,2,12.485,12.411,12.35390625,11.8881666666667,12.775
2021-07-05,2021,Jul,2020-2021,1,,2,12.316,12.63,12.60471875,12.316,12.823
2021-07-06,2021,Jul,2020-2021,1,,2,12.316,12.389,12.3648125,12.122,12.485
2021-07-07,2021,Jul,2020-2021,1,,2,12.001,12.1334583333333,12.1663645833333,11.807,12.485
2021-07-08,2021,Jul,2020-2021,1,,2,12.437,12.284,12.2987708333333,11.977,12.582
2021-07-09,2021,Jul,2020-2021,1,,2,12.799,12.539,12.555375,12.316,12.823
2021-07-10,2021,Jul,2020-2021,1,,2,13.088,12.8855416666667,12.8814270833333,12.558,13.233
2021-07-11,2021,Jul,2020-2021,1,,2,12.968,13.061,13.0911041666667,12.847,13.497
2021-07-12,2021,Jul,2020-2021,1,,2,12.92,13.151,13.2041875,12.896,13.786
2021-07-13,2021,Jul,2020-2021,1,,2,13.209,13.095,13.15609375,12.896,13.762
2021-07-14,2021,Jul,2020-2021,1,,2,13.161,13.429,13.4393541666667,13.161,14.05
2021-07-15,2021,Jul,2020-2021,1,,2,13.714,13.643,13.4968229166667,13.137,13.834
2021-07-16,2021,Jul,2020-2021,1,,2,13.882,13.861,13.86475,13.666,14.194
2021-07-17,2021,Jul,2020-2021,1,,2,13.618,13.618,13.6650208333333,13.401,13.978
2021-07-18,2021,Jul,2020-2021,1,,2,13.882,13.858,13.82825,13.618,14.194
2021-07-19,2021,Jul,2020-2021,1,,2,13.978,13.93,14.0417916666667,13.762,14.601
2021-07-20,2021,Jul,2020-2021,1,,2,14.242,14.229,14.557125,13.906,16.201
2021-07-21,2021,Jul,2020-2021,1,,2,14.314,14.665,14.6703958333333,14.246,15.199
2021-07-22,2021,Jul,2020-2021,1,,2,14.385,14.496,14.5646145833333,14.314,14.936
2021-07-23,2021,Jul,2020-2021,1,,2,14.146,14.373,14.2979479166667,14.098,14.457
2021-07-24,2021,Jul,2020-2021,1,,2,14.218,14.314,14.287375,14.146,14.433
2021-07-25,2021,Jul,2020-2021,1,,2,13.954,14.248,14.2574375,13.954,14.481
2021-07-26,2021,Jul,2020-2021,1,,2,13.978,14.169,14.1501666666667,13.954,14.457
2021-07-27,2021,Jul,2020-2021,1,,2,14.337,14.156,14.1591145833333,13.978,14.553
2021-07-28,2021,Jul,2020-2021,1,,2,14.29,14.241,14.2508229166667,14.002,14.649
2021-07-29,2021,Jul,2020-2021,1,,2,15.031,14.952,14.81134375,14.29,15.366
2021-07-30,2021,Jul,2020-2021,1,,2,14.816,14.983,15.00515625,14.816,15.461
2021-07-31,2021,Jul,2020-2021,1,,2,15.008,14.972,14.9337916666667,14.768,15.175
2021-08-01,2021,Aug,2020-2021,1,,2,15.103,15.094,15.0763020833333,14.888,15.294
2021-08-02,2021,Aug,2020-2021,1,,2,15.127,15.104,15.1242083333333,14.792,15.39
2021-08-03,2021,Aug,2020-2021,1,,2,15.485,15.332,15.3368125,15.127,15.557
2021-08-04,2021,Aug,2020-2021,1,,2,15.485,15.485,15.4862083333333,15.175,15.7
2021-08-05,2021,Aug,2020-2021,1,,2,15.629,15.604,15.6256041666667,15.461,15.772
2021-08-06,2021,Aug,2020-2021,1,,2,15.414,15.582,15.5745729166667,15.414,15.676
2021-08-07,2021,Aug,2020-2021,1,,2,15.223,15.39,15.3624895833333,15.223,15.509
2021-08-08,2021,Aug,2020-2021,1,,2,15.031,15.379,15.3908333333333,15.031,15.652
2021-08-09,2021,Aug,2020-2021,1,,2,14.888,15.164,15.14940625,14.888,15.414
2021-08-10,2021,Aug,2020-2021,1,,2,14.888,15.048125,15.049875,14.792,15.27
2021-08-11,2021,Aug,2020-2021,1,,2,15.079,15.375,15.37771875,14.84,15.772
2021-08-12,2021,Aug,2020-2021,1,,2,14.984,14.926,14.9731354166667,14.697,15.557
2021-08-13,2021,Aug,2020-2021,1,,2,15.986,15.5865,15.4,14.721,16.01
2021-08-14,2021,Aug,2020-2021,1,,2,14.912,15.2115833333333,15.2938541666667,14.912,16.058
2021-08-15,2021,Aug,2020-2021,1,,2,14.218,15.0099166666667,14.9384166666667,14.194,15.223
2021-08-16,2021,Aug,2020-2021,1,,2,14.529,14.48,14.4992604166667,14.194,14.864
2021-08-17,2021,Aug,2020-2021,1,,2,14.002,14.615,14.52453125,13.93,14.888
2021-08-18,2021,Aug,2020-2021,1,,2,13.305,13.943,13.81546875,13.305,14.266
2021-08-19,2021,Aug,2020-2021,1,,2,13.257,13.69,13.6622708333333,13.088,14.002
2021-08-20,2021,Aug,2020-2021,1,,2,12.896,13.33,13.26340625,12.823,13.69
2021-08-21,2021,Aug,2020-2021,1,,2,12.001,12.824,12.82765625,12.001,13.425
2021-08-22,2021,Aug,2020-2021,1,,2,11.88,12.076,12.1093854166667,11.832,12.606
2021-08-23,2021,Aug,2020-2021,1,,2,12.098,11.8940416666667,11.8766666666667,11.492,12.292
2021-08-24,2021,Aug,2020-2021,1,,2,12.098,12.0385416666667,12.0527291666667,11.856,12.437
2021-08-25,2021,Aug,2020-2021,1,,2,11.832,11.8509583333333,11.9336666666667,11.662,12.34
2021-08-26,2021,Aug,2020-2021,1,,2,12.122,11.9525,11.9244583333333,11.759,12.122
2021-08-27,2021,Aug,2020-2021,1,,2,12.654,12.5000833333333,12.4439791666667,12.1341666666667,12.654
2021-08-28,2021,Aug,2020-2021,1,,2,13.112,13.007,12.9177708333333,12.658,13.112
2021-08-29,2021,Aug,2020-2021,1,,2,13.57,13.5255416666667,13.4232291666667,13.112,13.81
2021-08-30,2021,Aug,2020-2021,1,,2,13.738,13.738,13.74925,13.57,14.026
2021-08-31,2021,Aug,2020-2021,1,,2,13.786,13.784,13.8475,13.738,14.242
2021-09-01,2021,Sep,2020-2021,1,,2,14.026,13.881,13.9345,13.714,14.146
2021-09-02,2021,Sep,2020-2021,1,,2,13.642,14.063,14.0105,13.618,14.314
2021-09-03,2021,Sep,2020-2021,1,,2,13.642,13.833,13.847,13.618,14.17
2021-09-04,2021,Sep,2020-2021,1,,2,13.377,13.5125416666667,13.55478125,13.377,13.714
2021-09-05,2021,Sep,2020-2021,1,,2,13.57,13.523,13.5300729166667,13.377,13.69
2021-09-06,2021,Sep,2020-2021,1,,2,13.57,13.69,13.705,13.57,13.93
2021-09-07,2021,Sep,2020-2021,1,,2,13.473,13.594,13.6328229166667,13.401,13.93
2021-09-08,2021,Sep,2020-2021,1,,2,13.281,13.412,13.4372708333333,13.281,13.618
2021-09-09,2021,Sep,2020-2021,1,,2,13.088,13.282,13.3019895833333,13.088,13.497
2021-09-10,2021,Sep,2020-2021,1,,2,13.112,13.11,13.1044375,13.016,13.233
2021-09-11,2021,Sep,2020-2021,1,,2,13.305,13.1255,13.12846875,13.016,13.305
2021-09-12,2021,Sep,2020-2021,1,,2,13.088,13.04,13.0468645833333,12.968,13.297
2021-09-13,2021,Sep,2020-2021,1,,2,12.944,12.932,12.9730208333333,12.896,13.161
2021-09-14,2021,Sep,2020-2021,1,,2,13.112,13.004,12.991125,12.871,13.112
2021-09-15,2021,Sep,2020-2021,1,,2,13.209,13.161,13.1610520833333,12.968,13.425
2021-09-16,2021,Sep,2020-2021,1,,2,12.92,13.144,13.10303125,12.92,13.233
2021-09-17,2021,Sep,2020-2021,1,,2,12.775,12.755,12.77003125,12.678,12.92
2021-09-18,2021,Sep,2020-2021,1,,2,12.727,12.728,12.7424583333333,12.678,12.799
2021-09-19,2021,Sep,2020-2021,1,,2,12.751,12.74,12.7984166666667,12.678,13.04
2021-09-20,2021,Sep,2020-2021,1,,2,12.678,12.774,12.7853229166667,12.678,13.016
2021-09-21,2021,Sep,2020-2021,1,,2,12.316,12.389,12.4718541666667,12.268,12.703
2021-09-22,2021,Sep,2020-2021,1,,2,12.509,12.5105,12.5394895833333,12.316,12.896
2021-09-23,2021,Sep,2020-2021,1,,2,12.389,12.5329583333333,12.5287916666667,12.389,12.654
2021-09-24,2021,Sep,2020-2021,1,,2,12.413,12.413,12.4144583333333,12.364,12.509
2021-09-25,2021,Sep,2020-2021,1,,2,12.243,12.364,12.3720833333333,12.243,12.485
2021-09-26,2021,Sep,2020-2021,1,,2,12.025,11.9749583333333,12.0059791666667,11.88,12.243
2021-09-27,2021,Sep,2020-2021,1,,2,11.686,11.8405,11.85671875,11.686,12.025
2021-09-28,2021,Sep,2020-2021,1,,2,11.783,11.71,11.7035729166667,11.613,11.807
2021-09-29,2021,Sep,2020-2021,1,,2,11.589,11.637,11.6474791666667,11.565,11.783
2021-09-30,2021,Sep,2020-2021,1,,2,11.71,11.588,11.59878125,11.492,11.71
2021-10-01,2021,Oct,2021-2022,1,,2,11.467,11.685,11.6606979166667,11.467,11.71
2021-10-02,2021,Oct,2021-2022,1,,2,11.467,11.443,11.4297291666667,11.273,11.54
2021-10-03,2021,Oct,2021-2022,1,,2,11.37,11.4179583333333,11.4271979166667,11.321,11.516
2021-10-04,2021,Oct,2021-2022,1,,2,11.346,11.369,11.3616041666667,11.102,11.492
2021-10-05,2021,Oct,2021-2022,1,,2,11.127,11.2,11.2030104166667,11.078,11.346
2021-10-06,2021,Oct,2021-2022,1,,2,10.785,10.8879583333333,10.8939375,10.687,11.1228333333333
2021-10-07,2021,Oct,2021-2022,1,,2,10.687,10.6890833333333,10.6547916666667,10.296,10.81
2021-10-08,2021,Oct,2021-2022,1,,2,10.59,10.6599166666667,10.6440104166667,10.565,10.712
2021-10-09,2021,Oct,2021-2022,1,,2,10.883,10.8470416666667,10.78759375,10.565,10.932
2021-10-10,2021,Oct,2021-2022,1,,2,10.858,10.907,10.8795520833333,10.785,10.98
2021-10-11,2021,Oct,2021-2022,1,,2,10.492,10.8819583333333,10.8550416666667,10.492,11.053
2021-10-12,2021,Oct,2021-2022,1,,2,10.541,10.5225,10.5013645833333,10.369,10.565
2021-10-13,2021,Oct,2021-2022,1,,2,10.247,10.362,10.3682916666667,10.247,10.541
2021-10-14,2021,Oct,2021-2022,1,,2,10.492,10.3314583333333,10.3698020833333,10.222,10.516
2021-10-15,2021,Oct,2021-2022,1,,2,10.614,10.5295,10.5586041666667,10.369,10.687
2021-10-16,2021,Oct,2021-2022,1,,2,10.638,10.614,10.6060416666667,10.541,10.638
2021-10-17,2021,Oct,2021-2022,1,,2,10.492,10.626,10.5986458333333,10.492,10.687
2021-10-18,2021,Oct,2021-2022,1,,2,10.173,10.222,10.2152395833333,9.928,10.492
2021-10-19,2021,Oct,2021-2022,1,,2,10.075,10.00725,10.01675,9.903,10.169
2021-10-20,2021,Oct,2021-2022,1,,2,10.075,10.1,10.1119791666667,10.026,10.247
2021-10-21,2021,Oct,2021-2022,1,,2,10.173,10.051,10.0388958333333,9.928,10.198
2021-10-22,2021,Oct,2021-2022,1,,2,10.222,10.247,10.2518020833333,10.173,10.345
2021-10-23,2021,Oct,2021-2022,1,,2,10.271,10.2345,10.2386354166667,10.149,10.32
2021-10-24,2021,Oct,2021-2022,1,,2,10.173,9.87591666666667,9.89935416666667,9.558,10.271
2021-10-25,2021,Oct,2021-2022,1,,2,10.051,10.1,10.11525,10.051,10.173
2021-10-26,2021,Oct,2021-2022,1,,2,9.928,10.0124583333333,10.0059895833333,9.879,10.051
2021-10-27,2021,Oct,2021-2022,1,,2,10.051,10.026,10.0165520833333,9.928,10.075
2021-10-28,2021,Oct,2021-2022,1,,2,9.952,9.96554166666667,9.97421875,9.903,10.051
2021-10-29,2021,Oct,2021-2022,1,,2,9.706,9.71233333333333,9.70779166666667,9.485,9.977
2021-10-30,2021,Oct,2021-2022,1,,2,8.916,9.480375,9.4075625,8.916,9.756
2021-10-31,2021,Oct,2021-2022,1,,2,8.767,8.58258333333333,8.57701041666667,8.245,8.9035
2021-11-01,2021,Nov,2021-2022,1,,2,8.941,8.56595833333333,8.455125,7.82,8.941
2021-11-02,2021,Nov,2021-2022,1,,2,9.163,9.1375,9.06547916666667,8.841,9.188
2021-11-03,2021,Nov,2021-2022,1,,2,9.558,9.41416666666667,9.35842708333334,9.139,9.558
2021-11-04,2021,Nov,2021-2022,1,,2,9.46,9.46,9.47335416666667,9.435,9.554
2021-11-05,2021,Nov,2021-2022,1,,2,9.485,9.583,9.55782291666667,9.188,9.682
2021-11-06,2021,Nov,2021-2022,1,,2,9.361,9.38495833333333,9.34897916666667,9.089,9.534
2021-11-07,2021,Nov,2021-2022,1,,2,9.163,9.22341666666667,9.17716666666667,8.792,9.41
2021-11-08,2021,Nov,2021-2022,1,,2,9.188,9.35791666666667,9.30001041666667,8.965,9.435
2021-11-09,2021,Nov,2021-2022,1,,2,9.485,9.35995833333333,9.34357291666667,9.015,9.534
2021-11-10,2021,Nov,2021-2022,1,,2,8.866,9.42195833333333,9.41823958333333,8.866,9.682
2021-11-11,2021,Nov,2021-2022,1,,2,9.41,9.139,9.17454166666667,8.866,9.41
2021-11-12,2021,Nov,2021-2022,1,,2,9.509,9.4725,9.45611458333333,9.336,9.558
2021-11-13,2021,Nov,2021-2022,1,,2,9.188,9.40591666666667,9.37880208333334,9.188,9.509
2021-11-14,2021,Nov,2021-2022,1,,2,9.41,9.37658333333333,9.33120833333333,9.04,9.435
2021-11-15,2021,Nov,2021-2022,1,,2,9.287,9.35995833333333,9.34694791666667,9.238,9.41
2021-11-16,2021,Nov,2021-2022,1,,2,9.114,9.01283333333333,8.94317708333333,8.444,9.287
2021-11-17,2021,Nov,2021-2022,1,,2,8.742,8.88758333333333,8.86214583333333,8.369,9.139
2021-11-18,2021,Nov,2021-2022,1,,2,8.866,8.52570833333333,8.55220833333333,8.095,8.891
2021-11-19,2021,Nov,2021-2022,1,,2,8.891,8.75554166666667,8.56115625,7.82,8.891
2021-11-20,2021,Nov,2021-2022,1,,2,8.419,8.8045,8.72102083333333,8.295,8.916
2021-11-21,2021,Nov,2021-2022,1,,2,8.965,8.71804166666667,8.68520833333333,8.419,8.965
2021-11-22,2021,Nov,2021-2022,1,,2,9.015,9.01708333333333,9.06583333333333,8.817,9.287
2021-11-23,2021,Nov,2021-2022,1,,2,8.568,8.71495833333334,8.73184375,8.519,9.01083333333333
2021-11-24,2021,Nov,2021-2022,1,,2,8.965,8.58883333333333,8.58938541666667,8.295,8.965
2021-11-25,2021,Nov,2021-2022,1,,2,9.336,9.336,9.29938541666667,8.9775,9.361
2021-11-26,2021,Nov,2021-2022,1,,2,8.494,9.015,8.9993125,8.494,9.336
2021-11-27,2021,Nov,2021-2022,1,,2,9.114,8.83520833333333,8.84304166666667,8.419,9.114
2021-11-28,2021,Nov,2021-2022,1,,2,9.188,9.188,9.186875,9.114,9.238
2021-11-29,2021,Nov,2021-2022,1,,2,8.792,9.04,9.02827083333333,8.767,9.188
2021-11-30,2021,Nov,2021-2022,1,,2,8.941,8.941,8.91213541666667,8.767,8.965
2021-12-01,2021,Dec,2021-2022,1,,2,8.941,8.86704166666667,8.88947916666667,8.792,8.941
2021-12-02,2021,Dec,2021-2022,1,,2,8.717,8.77641666666667,8.6831875,7.92,8.941
2021-12-03,2021,Dec,2021-2022,1,,2,8.568,8.50025,8.43846875,7.92,8.742
2021-12-04,2021,Dec,2021-2022,1,,2,8.444,8.31075,8.23358333333333,7.494,8.568
2021-12-05,2021,Dec,2021-2022,1,,2,8.145,8.00333333333333,7.91213541666666,6.94,8.444
2021-12-06,2021,Dec,2021-2022,1,,2,7.318,7.15916666666667,7.31480208333333,6.611,8.245
2021-12-07,2021,Dec,2021-2022,1,,2,7.895,7.619,7.66761458333333,7.34733333333333,8.07
2021-12-08,2021,Dec,2021-2022,1,,2,7.594,7.93458333333333,7.90846875,7.469,8.12
2021-12-09,2021,Dec,2021-2022,1,,2,7.77,7.77,7.74139583333333,7.544,7.895
2021-12-10,2021,Dec,2021-2022,1,,2,8.369,7.75745833333333,7.87867708333333,7.544,8.369
2021-12-11,2021,Dec,2021-2022,1,,2,7.945,8.319,8.29772916666666,7.945,8.394
2021-12-12,2021,Dec,2021-2022,1,,2,7.393,7.60966666666667,7.52866666666667,6.94,7.93666666666667
2021-12-13,2021,Dec,2021-2022,1,,2,6.839,7.314875,7.32604166666667,6.585,7.795
2021-12-14,2021,Dec,2021-2022,1,,2,6.611,6.39391666666667,6.33739583333334,5.796,7.192
2021-12-15,2021,Dec,2021-2022,1,,2,6.712,6.376125,6.36353125,6.051,6.737
2021-12-16,2021,Dec,2021-2022,1,,2,6.864,6.47445833333333,6.5231875,6,7.217
2021-12-17,2021,Dec,2021-2022,1,,2,6.94,6.08925,6.17033333333333,5.719,6.94
2021-12-18,2021,Dec,2021-2022,1,,2,6.763,6.90983333333333,6.86051041666667,6.611,6.965
2021-12-19,2021,Dec,2021-2022,1,,2,5.975,6.58108333333333,6.541375,5.565,7.066
2021-12-20,2021,Dec,2021-2022,1,,2,6.788,5.53295833333333,5.59911458333333,4.272,6.788
2021-12-21,2021,Dec,2021-2022,1,,2,6.687,6.31554166666667,6.22613541666667,5.179,6.788
2021-12-22,2021,Dec,2021-2022,1,,2,6.331,6.60025,6.48010416666667,5.719,6.839
2021-12-23,2021,Dec,2021-2022,1,,2,5.719,6.19358333333333,6.026,4.947,6.965
2021-12-24,2021,Dec,2021-2022,1,,2,3.722,5.46870833333333,5.18934375,3.459,6.458
2021-12-25,2021,Dec,2021-2022,1,,2,2.021,4.49945833333333,4.01788541666667,1.017,5.796
2021-12-26,2021,Dec,2021-2022,1,,2,0.605,3.63075,3.39233333333333,0.605,5.591
2021-12-27,2021,Dec,2021-2022,1,,2,3.089,3.981125,3.69310416666667,0.66,5.231
2021-12-28,2021,Dec,2021-2022,1,,2,3.67,4.50708333333333,4.53903125,3.14183333333333,5.949
2021-12-29,2021,Dec,2021-2022,1,,2,5.154,4.69004166666667,4.79839583333333,3.248,6.204
2021-12-30,2021,Dec,2021-2022,1,,2,6.281,5.55208333333333,5.53507291666666,4.454,6.331
2021-12-31,2021,Dec,2021-2022,1,,2,6.306,5.35283333333333,5.29530208333333,4.246,6.331
2022-01-01,2022,Jan,2021-2022,1,,2,7.015,6.03554166666667,6.07307291666667,5.205,7.015
2022-01-02,2022,Jan,2021-2022,1,,2,6.788,6.85254166666667,6.85613541666667,6.687,7.01083333333333
2022-01-03,2022,Jan,2021-2022,1,,2,6.306,6.68445833333333,6.4000625,5.308,6.813
2022-01-04,2022,Jan,2021-2022,1,,2,5.514,5.72083333333333,5.57385416666667,4.194,6.306
2022-01-05,2022,Jan,2021-2022,1,,2,5.668,5.38016666666667,5.25991666666667,3.932,6.102
2022-01-06,2022,Jan,2021-2022,1,,2,5.179,5.317875,5.13859375,4.011,5.975
2022-01-07,2022,Jan,2021-2022,1,,2,5.024,5.32191666666667,5.16748958333333,4.298,5.872
2022-01-08,2022,Jan,2021-2022,1,,2,5.693,5.488,5.48284375,4.973,5.949
2022-01-09,2022,Jan,2021-2022,1,,2,6.737,6.60433333333333,6.54039583333333,5.72716666666667,6.813
2022-01-10,2022,Jan,2021-2022,1,,2,7.242,7.08691666666667,7.07515625,6.712,7.268
2022-01-11,2022,Jan,2021-2022,1,,2,7.091,7.091,7.10680208333333,7.041,7.242
2022-01-12,2022,Jan,2021-2022,1,,2,7.015,7.09204166666667,7.084875,6.99,7.142
2022-01-13,2022,Jan,2021-2022,1,,2,7.066,7.041,7.06586458333333,7.015,7.167
2022-01-14,2022,Jan,2021-2022,1,,2,7.268,7.07745833333333,7.14004166666667,6.99,7.318
2022-01-15,2022,Jan,2021-2022,1,,2,7.393,7.318,7.31669791666667,7.268,7.393
2022-01-16,2022,Jan,2021-2022,1,,2,7.268,7.268,7.28088541666667,7.217,7.393
2022-01-17,2022,Jan,2021-2022,1,,2,7.242,7.293,7.28958333333333,7.242,7.318
2022-01-18,2022,Jan,2021-2022,1,,2,7.116,7.12508333333333,7.13079166666667,7.015,7.242
2022-01-19,2022,Jan,2021-2022,1,,2,7.167,7.18470833333333,7.17944791666667,7.116,7.217
2022-01-20,2022,Jan,2021-2022,1,,2,7.242,7.25391666666667,7.25836458333334,7.17116666666667,7.318
2022-01-21,2022,Jan,2021-2022,1,,2,7.116,7.293,7.28114583333334,7.116,7.318
2022-01-22,2022,Jan,2021-2022,1,,2,6.965,7.12233333333333,7.02036458333333,6.484,7.318
2022-01-23,2022,Jan,2021-2022,1,,2,7.293,7.30129166666667,7.31558333333333,6.97766666666667,7.469
2022-01-24,2022,Jan,2021-2022,1,,2,7.041,6.91754166666667,6.8974375,6.23,7.469
2022-01-25,2022,Jan,2021-2022,1,,2,6.687,7.015,6.96420833333333,6.636,7.142
2022-01-26,2022,Jan,2021-2022,1,,2,6.661,6.691125,6.59879166666667,5.898,7.167
2022-01-27,2022,Jan,2021-2022,1,,2,6.712,6.42029166666667,6.39094791666667,5.949,6.813
2022-01-28,2022,Jan,2021-2022,1,,2,6.839,6.65266666666667,6.67690625,6.509,6.839
2022-01-29,2022,Jan,2021-2022,1,,2,6.99,6.813,6.79176041666667,6.661,6.99
2022-01-30,2022,Jan,2021-2022,1,,2,6.864,7.087875,7.07445833333334,6.788,7.242
2022-01-31,2022,Jan,2021-2022,1,,2,7.041,6.81729166666667,6.80980208333333,6.509,7.041
2022-02-01,2022,Feb,2021-2022,1,,2,6.965,6.90820833333333,6.91041666666667,6.535,7.192
2022-02-02,2022,Feb,2021-2022,1,,2,6.94,6.87966666666667,6.80169791666667,6.382,7.066
2022-02-03,2022,Feb,2021-2022,1,,2,7.041,6.965,6.95536458333333,6.813,7.066
2022-02-04,2022,Feb,2021-2022,1,,2,7.192,7.24245833333333,7.21409375,7.041,7.343
2022-02-05,2022,Feb,2021-2022,1,,2,7.142,7.318,7.30525,7.116,7.393
2022-02-06,2022,Feb,2021-2022,1,,2,7.268,7.2805,7.25727083333333,7.015,7.393
2022-02-07,2022,Feb,2021-2022,1,,2,7.318,7.34404166666667,7.34470833333334,7.268,7.419
2022-02-08,2022,Feb,2021-2022,1,,2,7.318,7.217,7.2350625,7.142,7.318
2022-02-09,2022,Feb,2021-2022,1,,2,7.444,7.36904166666667,7.38745833333333,7.318,7.444
2022-02-10,2022,Feb,2021-2022,1,,2,7.242,7.469,7.5128125,7.242,7.795
2022-02-11,2022,Feb,2021-2022,1,,2,7.293,7.3555,7.35355208333333,7.242,7.494
2022-02-12,2022,Feb,2021-2022,1,,2,7.142,7.26691666666667,7.25821875,7.142,7.343
2022-02-13,2022,Feb,2021-2022,1,,2,6.99,6.99104166666667,6.978,6.839,7.142
2022-02-14,2022,Feb,2021-2022,1,,2,6.99,6.95354166666667,6.99852083333333,6.687,7.318
