Date,Year,Month,WaterYear,TWtrMcmullin_southQ_level,TWtrMcmullin_southQ_flags,TWtrMcmullin_southUNESCO_Q_level,TWtrMcmullin_south,TWtrMcmullin_southMed,TWtrMcmullin_southAvg,TWtrMcmullin_southMin,TWtrMcmullin_southMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2021-06-14,2021,Jun,2020-2021,1,,2,12.304,12.11,12.0422604166667,11.4471666666667,12.497
2021-06-15,2021,Jun,2020-2021,1,,2,12.497,12.469,12.4749270833333,12.11,13.076
2021-06-16,2021,Jun,2020-2021,1,,2,12.69,12.594,12.7724479166667,12.401,13.558
2021-06-17,2021,Jun,2020-2021,1,,2,13.173,13.229,13.1954479166667,12.69,13.654
2021-06-18,2021,Jun,2020-2021,1,,2,12.883,13.072,13.0570416666667,12.787,13.461
2021-06-19,2021,Jun,2020-2021,1,,2,12.787,12.686,12.7455208333333,12.401,13.461
2021-06-20,2021,Jun,2020-2021,1,,2,12.69,13.076,12.9605104166667,12.401,13.654
2021-06-21,2021,Jun,2020-2021,1,,2,12.11,12.5015,12.4020833333333,11.819,12.98
2021-06-22,2021,Jun,2020-2021,1,,2,11.236,11.9725833333333,11.8723541666667,11.139,12.594
2021-06-23,2021,Jun,2020-2021,1,,2,11.041,11.625,11.56215625,11.041,12.013
2021-06-24,2021,Jun,2020-2021,1,,2,10.846,11.4390833333333,11.4406354166667,10.846,11.916
2021-06-25,2021,Jun,2020-2021,1,,2,10.651,11.370375,11.26234375,10.651,11.722
2021-06-26,2021,Jun,2020-2021,1,,2,10.748,11.2319583333333,11.1292395833333,10.553,11.819
2021-06-27,2021,Jun,2020-2021,1,,2,11.528,11.3052083333333,11.3128333333333,10.651,12.11
2021-06-28,2021,Jun,2020-2021,1,,2,11.916,11.6290416666667,11.5660833333333,11.139,12.497
2021-06-29,2021,Jun,2020-2021,1,,2,12.013,11.916,11.9047604166667,11.334,12.69
2021-06-30,2021,Jun,2020-2021,1,,2,12.013,12.11,12.0653958333333,11.528,12.69
2021-07-01,2021,Jul,2020-2021,1,,2,11.625,11.6290416666667,11.7300625,11.431,12.497
2021-07-02,2021,Jul,2020-2021,1,,2,11.431,11.55225,11.4913541666667,11.139,11.819
2021-07-03,2021,Jul,2020-2021,1,,2,11.041,11.4997083333333,11.3938541666667,10.748,11.916
2021-07-04,2021,Jul,2020-2021,1,,2,10.944,11.13875,11.0623645833333,10.651,11.625
2021-07-05,2021,Jul,2020-2021,1,,2,11.041,11.1875,11.2994270833333,10.846,12.883
2021-07-06,2021,Jul,2020-2021,1,,2,10.944,11.203625,11.29490625,10.748,12.883
2021-07-07,2021,Jul,2020-2021,1,,2,10.553,10.9520833333333,11.01634375,10.553,12.401
2021-07-08,2021,Jul,2020-2021,1,,2,10.748,11.032875,11.1318645833333,10.553,12.11
2021-07-09,2021,Jul,2020-2021,1,,2,10.748,11.0573333333333,11.1746666666667,10.748,12.401
2021-07-10,2021,Jul,2020-2021,1,,2,10.748,11.321625,11.254125,10.748,12.11
2021-07-11,2021,Jul,2020-2021,1,,2,11.528,11.5845833333333,11.4465208333333,10.748,12.207
2021-07-12,2021,Jul,2020-2021,1,,2,11.722,12.0049166666667,11.952375,11.528,12.401
2021-07-13,2021,Jul,2020-2021,1,,2,11.625,11.916,11.9634270833333,11.431,12.69
2021-07-14,2021,Jul,2020-2021,1,,2,11.722,11.819,11.8301145833333,11.528,12.207
2021-07-15,2021,Jul,2020-2021,1,,2,12.013,11.819,11.8683020833333,11.334,12.98
2021-07-16,2021,Jul,2020-2021,1,,2,12.207,12.2352083333333,12.2547916666667,11.528,13.076
2021-07-17,2021,Jul,2020-2021,1,,2,12.497,12.3565416666667,12.4297291666667,12.207,13.076
2021-07-18,2021,Jul,2020-2021,1,,2,13.076,12.791,12.8310104166667,12.401,13.269
2021-07-19,2021,Jul,2020-2021,1,,2,12.883,13.1405416666667,13.1403020833333,12.69,13.654
2021-07-20,2021,Jul,2020-2021,1,,2,13.75,13.59,13.3577395833333,12.594,14.134
2021-07-21,2021,Jul,2020-2021,1,,2,14.038,13.942,13.8408125,12.69,14.134
2021-07-22,2021,Jul,2020-2021,1,,2,13.942,13.966,13.957,13.75,14.134
2021-07-23,2021,Jul,2020-2021,1,,2,13.846,13.95,13.975,13.846,14.134
2021-07-24,2021,Jul,2020-2021,1,,2,13.942,14.046,14.0987708333333,13.846,14.421
2021-07-25,2021,Jul,2020-2021,1,,2,13.846,13.894,13.9248125,13.461,14.325
2021-07-26,2021,Jul,2020-2021,1,,2,13.076,13.85,13.8719583333333,13.076,14.23
2021-07-27,2021,Jul,2020-2021,1,,2,13.461,13.293,13.2888645833333,12.883,13.75
2021-07-28,2021,Jul,2020-2021,1,,2,13.75,13.558,13.56653125,13.365,13.942
2021-07-29,2021,Jul,2020-2021,1,,2,13.654,13.4730833333333,13.6224791666667,13.365,14.23
2021-07-30,2021,Jul,2020-2021,1,,2,13.365,13.413,13.4722604166667,13.076,14.23
2021-07-31,2021,Jul,2020-2021,1,,2,13.942,13.566,13.6175729166667,13.269,14.421
2021-08-01,2021,Aug,2020-2021,1,,2,13.654,13.698,13.6826875,13.269,14.23
2021-08-02,2021,Aug,2020-2021,1,,2,13.75,13.914,13.9165208333333,13.461,14.709
2021-08-03,2021,Aug,2020-2021,1,,2,13.558,13.798,13.8256875,13.365,14.613
2021-08-04,2021,Aug,2020-2021,1,,2,14.421,14.4770416666667,14.44209375,13.59,14.9
2021-08-05,2021,Aug,2020-2021,1,,2,14.134,14.832,14.6755729166667,13.942,14.996
2021-08-06,2021,Aug,2020-2021,1,,2,13.942,15.0792083333333,14.9154791666667,13.942,15.569
2021-08-07,2021,Aug,2020-2021,1,,2,14.804,14.589,14.6912916666667,13.958,15.378
2021-08-08,2021,Aug,2020-2021,1,,2,13.654,14.545,14.5486666666667,13.365,14.996
2021-08-09,2021,Aug,2020-2021,1,,2,13.461,14.521,14.3372604166667,13.461,14.804
2021-08-10,2021,Aug,2020-2021,1,,2,13.269,13.658,13.8834375,13.269,14.517
2021-08-11,2021,Aug,2020-2021,1,,2,12.787,13.706,13.6084791666667,12.787,14.134
2021-08-12,2021,Aug,2020-2021,1,,2,12.787,12.7020833333333,12.760375,12.304,14.134
2021-08-13,2021,Aug,2020-2021,1,,2,12.594,12.3605,12.5526145833333,11.722,13.846
2021-08-14,2021,Aug,2020-2021,1,,2,13.461,12.2514583333333,12.45915625,12.013,13.461
2021-08-15,2021,Aug,2020-2021,1,"MV:2 of 24 flagged",3,13.353,13.29,13.3485225694444,12.847,13.942
2021-08-16,2021,Aug,2020-2021,1,,2,13.233,13.5095,13.4871458333333,12.92,14.266
2021-08-17,2021,Aug,2020-2021,1,,2,12.727,13.4845416666667,13.3628333333333,12.243,14.122
2021-08-18,2021,Aug,2020-2021,1,,2,13.618,12.7767083333333,12.8046770833333,11.783,14.074
2021-08-19,2021,Aug,2020-2021,1,,2,11.953,12.8835,12.88203125,11.807,13.858
2021-08-20,2021,Aug,2020-2021,1,,2,11.734,12.3715416666667,12.4039479166667,11.734,13.473
2021-08-21,2021,Aug,2020-2021,1,,2,10.736,11.8244166666667,11.7872083333333,10.736,12.654
2021-08-22,2021,Aug,2020-2021,1,,2,10.443,11.0614583333333,11.0714479166667,10.443,11.565
2021-08-23,2021,Aug,2020-2021,1,,2,10.394,10.8350416666667,10.8180520833333,10.394,11.346
2021-08-24,2021,Aug,2020-2021,1,,2,10.687,10.7975,10.7891354166667,10.394,11.346
2021-08-25,2021,Aug,2020-2021,1,,2,11.224,10.8540416666667,11.01865625,10.638,11.88
2021-08-26,2021,Aug,2020-2021,1,,2,12.34,12.32,12.0248541666667,11.029,12.968
2021-08-27,2021,Aug,2020-2021,1,,2,12.775,12.0084166666667,12.11009375,11.832,12.775
2021-08-28,2021,Aug,2020-2021,1,,2,12.847,12.776,12.6825,12.098,13.04
2021-08-29,2021,Aug,2020-2021,1,,2,13.088,12.958,12.9586979166667,12.799,13.112
2021-08-30,2021,Aug,2020-2021,1,,2,13.522,13.172,13.1986458333333,13.016,13.522
2021-08-31,2021,Aug,2020-2021,1,,2,13.473,13.354,13.36771875,13.064,13.642
2021-09-01,2021,Sep,2020-2021,1,,2,13.473,13.551,13.5380625,13.209,13.858
2021-09-02,2021,Sep,2020-2021,1,,2,13.401,13.385,13.445,13.209,13.858
2021-09-03,2021,Sep,2020-2021,1,,2,13.257,13.591,13.5561041666667,13.233,13.882
2021-09-04,2021,Sep,2020-2021,1,,2,13.834,13.715,13.6471979166667,13.257,13.882
2021-09-05,2021,Sep,2020-2021,1,,2,13.594,13.744,13.7424583333333,13.473,13.834
2021-09-06,2021,Sep,2020-2021,1,,2,13.522,13.639,13.6385416666667,13.473,13.834
2021-09-07,2021,Sep,2020-2021,1,,2,13.377,13.5209583333333,13.5365104166667,13.377,13.714
2021-09-08,2021,Sep,2020-2021,1,,2,13.161,13.273,13.2786875,13.064,13.546
2021-09-09,2021,Sep,2020-2021,1,,2,12.823,12.97975,12.9582291666667,12.678,13.185
2021-09-10,2021,Sep,2020-2021,1,,2,12.509,12.848,12.813375,12.509,12.944
2021-09-11,2021,Sep,2020-2021,1,,2,12.509,12.55,12.6535833333333,12.389,13.088
2021-09-12,2021,Sep,2020-2021,1,,2,12.727,12.7615833333333,12.787125,12.485,13.161
2021-09-13,2021,Sep,2020-2021,1,,2,12.992,12.832,12.83040625,12.678,13.016
2021-09-14,2021,Sep,2020-2021,1,,2,12.799,12.764,12.7835729166667,12.678,12.992
2021-09-15,2021,Sep,2020-2021,1,,2,13.161,13.0910416666667,13.054125,12.803,13.185
2021-09-16,2021,Sep,2020-2021,1,,2,12.654,13.05,13.01371875,12.654,13.281
2021-09-17,2021,Sep,2020-2021,1,,2,12.582,12.63,12.6252708333333,12.558,12.703
2021-09-18,2021,Sep,2020-2021,1,,2,12.558,12.557,12.56,12.437,12.654
2021-09-19,2021,Sep,2020-2021,1,,2,12.727,12.63,12.65290625,12.461,12.92
2021-09-20,2021,Sep,2020-2021,1,,2,12.364,12.642,12.62684375,12.364,12.823
2021-09-21,2021,Sep,2020-2021,1,,2,12.34,12.413,12.4046666666667,12.34,12.437
2021-09-22,2021,Sep,2020-2021,1,,2,12.413,12.391,12.3960104166667,12.292,12.509
2021-09-23,2021,Sep,2020-2021,1,,2,12.437,12.485,12.4930416666667,12.413,12.606
2021-09-24,2021,Sep,2020-2021,1,,2,12.098,12.2450833333333,12.25353125,12.098,12.437
2021-09-25,2021,Sep,2020-2021,1,,2,12.001,11.977,11.98403125,11.953,12.094
2021-09-26,2021,Sep,2020-2021,1,,2,12.074,12.075,12.0849270833333,12.001,12.147
2021-09-27,2021,Sep,2020-2021,1,,2,11.856,11.941,11.9490208333333,11.856,12.07
2021-09-28,2021,Sep,2020-2021,1,,2,11.662,11.855,11.8315416666667,11.662,11.904
2021-09-29,2021,Sep,2020-2021,1,,2,11.734,11.721,11.6855416666667,11.589,11.783
2021-09-30,2021,Sep,2020-2021,1,,2,11.832,11.783,11.7466041666667,11.637,11.856
2021-10-01,2021,Oct,2021-2022,1,,2,11.467,11.637,11.6390104166667,11.467,11.832
2021-10-02,2021,Oct,2021-2022,1,,2,11.516,11.4460416666667,11.49159375,11.321,11.686
2021-10-03,2021,Oct,2021-2022,1,,2,11.273,11.3950416666667,11.3736145833333,11.2,11.512
2021-10-04,2021,Oct,2021-2022,1,,2,11.394,11.32125,11.2931145833333,11.102,11.419
2021-10-05,2021,Oct,2021-2022,1,,2,11.175,11.3569583333333,11.3114270833333,11.151,11.419
2021-10-06,2021,Oct,2021-2022,1,,2,11.127,11.1854583333333,11.1666666666667,10.907,11.37
2021-10-07,2021,Oct,2021-2022,1,,2,10.687,10.835,10.8643958333333,10.663,11.127
2021-10-08,2021,Oct,2021-2022,1,,2,10.785,10.8047083333333,10.7891666666667,10.663,10.883
2021-10-09,2021,Oct,2021-2022,1,,2,10.785,10.824,10.8446041666667,10.712,11.005
2021-10-10,2021,Oct,2021-2022,1,,2,10.687,10.73825,10.7097916666667,10.516,10.956
2021-10-11,2021,Oct,2021-2022,1,,2,10.614,10.687,10.66815625,10.394,10.883
2021-10-12,2021,Oct,2021-2022,1,,2,10.687,10.6905416666667,10.6801354166667,10.541,10.81
2021-10-13,2021,Oct,2021-2022,1,,2,10.81,10.785,10.7860104166667,10.6911666666667,10.834
2021-10-14,2021,Oct,2021-2022,1,,2,10.858,10.858,10.8476458333333,10.687,10.883
2021-10-15,2021,Oct,2021-2022,1,,2,10.736,10.834,10.8296666666667,10.736,10.932
2021-10-16,2021,Oct,2021-2022,1,,2,10.638,10.663,10.6663125,10.565,10.761
2021-10-17,2021,Oct,2021-2022,1,,2,10.59,10.59,10.5769166666667,10.443,10.638
2021-10-18,2021,Oct,2021-2022,1,,2,10.296,10.3629166666667,10.3856666666667,10.198,10.59
2021-10-19,2021,Oct,2021-2022,1,,2,10.198,10.247,10.2442291666667,10.124,10.345
2021-10-20,2021,Oct,2021-2022,1,,2,10.247,10.211,10.2293854166667,10.1,10.32
2021-10-21,2021,Oct,2021-2022,1,,2,10.296,10.248,10.2518645833333,10.198,10.296
2021-10-22,2021,Oct,2021-2022,1,,2,10.271,10.345,10.34196875,10.271,10.418
2021-10-23,2021,Oct,2021-2022,1,,2,10.296,10.2990416666667,10.3108645833333,10.247,10.369
2021-10-24,2021,Oct,2021-2022,1,,2,10.173,10.2000416666667,10.21334375,10.051,10.345
2021-10-25,2021,Oct,2021-2022,1,,2,10.247,10.247,10.2276875,10.124,10.271
2021-10-26,2021,Oct,2021-2022,1,,2,10.1,10.149,10.1554270833333,10.075,10.247
2021-10-27,2021,Oct,2021-2022,1,,2,10.051,10.0854583333333,10.0818020833333,9.977,10.173
2021-10-28,2021,Oct,2021-2022,1,,2,10.026,10.01975,10.0277395833333,9.977,10.075
2021-10-29,2021,Oct,2021-2022,1,,2,9.805,9.89891666666667,9.88034375,9.657,10.0218333333333
2021-10-30,2021,Oct,2021-2022,1,,2,9.262,9.73204166666667,9.71551041666667,9.262,9.952
2021-10-31,2021,Oct,2021-2022,1,,2,9.879,9.76283333333333,9.67684375,9.114,10.051
2021-11-01,2021,Nov,2021-2022,1,,2,9.558,9.604875,9.53705208333333,9.287,9.86666666666667
2021-11-02,2021,Nov,2021-2022,1,,2,9.213,9.28595833333333,9.28396875,9.213,9.52933333333333
2021-11-03,2021,Nov,2021-2022,1,,2,9.435,9.461,9.40254166666667,9.213,9.558
2021-11-04,2021,Nov,2021-2022,1,,2,9.608,9.51829166666667,9.52534375,9.41,9.608
2021-11-05,2021,Nov,2021-2022,1,,2,9.632,9.583,9.59360416666667,9.386,9.756
2021-11-06,2021,Nov,2021-2022,1,,2,9.731,9.626,9.57786458333333,9.312,9.731
2021-11-07,2021,Nov,2021-2022,1,,2,9.558,9.47758333333333,9.46559375,9.064,9.72683333333333
2021-11-08,2021,Nov,2021-2022,1,,2,9.608,9.513125,9.5250625,9.312,9.682
2021-11-09,2021,Nov,2021-2022,1,,2,9.386,9.60070833333333,9.59664583333333,9.386,9.731
2021-11-10,2021,Nov,2021-2022,1,,2,9.312,9.43395833333333,9.454875,9.312,9.608
2021-11-11,2021,Nov,2021-2022,1,,2,9.534,9.534,9.50058333333333,9.287,9.583
2021-11-12,2021,Nov,2021-2022,1,,2,9.608,9.608,9.6075,9.534,9.682
2021-11-13,2021,Nov,2021-2022,1,,2,9.312,9.42875,9.45095833333333,9.312,9.60383333333333
2021-11-14,2021,Nov,2021-2022,1,,2,9.262,9.35370833333333,9.37747916666667,9.262,9.509
2021-11-15,2021,Nov,2021-2022,1,,2,9.435,9.28595833333333,9.36378125,9.188,9.558
2021-11-16,2021,Nov,2021-2022,1,,2,9.262,9.14083333333333,9.16661458333333,8.965,9.40616666666667
2021-11-17,2021,Nov,2021-2022,1,,2,9.262,9.08795833333333,9.10597916666667,8.817,9.361
2021-11-18,2021,Nov,2021-2022,1,,2,9.336,9.04891666666667,9.07633333333333,8.742,9.336
2021-11-19,2021,Nov,2021-2022,1,,2,9.262,9.222375,9.163,8.866,9.336
2021-11-20,2021,Nov,2021-2022,1,,2,9.188,9.14995833333333,9.15225,8.916,9.336
2021-11-21,2021,Nov,2021-2022,1,,2,9.262,9.123375,9.10897916666667,8.941,9.262
2021-11-22,2021,Nov,2021-2022,1,,2,9.238,9.209875,9.20995833333333,9.04,9.336
2021-11-23,2021,Nov,2021-2022,1,,2,9.089,9.04504166666667,9.07001041666667,8.866,9.262
2021-11-24,2021,Nov,2021-2022,1,,2,9.114,9.092125,9.10380208333333,8.866,9.312
2021-11-25,2021,Nov,2021-2022,1,,2,9.238,9.261,9.24904166666667,9.064,9.41
2021-11-26,2021,Nov,2021-2022,1,,2,8.965,9.1755,9.15015625,8.965,9.287
2021-11-27,2021,Nov,2021-2022,1,,2,9.188,9.01291666666667,9.03823958333333,8.767,9.213
2021-11-28,2021,Nov,2021-2022,1,,2,9.188,9.28595833333333,9.27264583333334,9.188,9.336
2021-11-29,2021,Nov,2021-2022,1,,2,9.114,9.14895833333333,9.1289375,9.015,9.213
2021-11-30,2021,Nov,2021-2022,1,,2,9.139,9.139,9.13636458333333,9.015,9.188
2021-12-01,2021,Dec,2021-2022,1,,2,8.792,9.1375,9.10659375,8.792,9.213
2021-12-02,2021,Dec,2021-2022,1,,2,8.568,8.713125,8.70983333333334,8.568,8.941
2021-12-03,2021,Dec,2021-2022,1,,2,8.593,8.478375,8.59169791666667,8.369,8.916
2021-12-04,2021,Dec,2021-2022,1,,2,8.817,8.634625,8.64614583333333,8.419,8.916
2021-12-05,2021,Dec,2021-2022,1,,2,8.568,8.369,8.45205208333333,8.17,8.81283333333333
2021-12-06,2021,Dec,2021-2022,1,,2,8.095,8.24395833333333,8.25840625,8.02,8.56383333333333
2021-12-07,2021,Dec,2021-2022,1,,2,8.045,8.05541666666667,8.02052083333333,7.745,8.245
2021-12-08,2021,Dec,2021-2022,1,,2,7.82,7.86166666666667,7.86484375,7.569,8.245
2021-12-09,2021,Dec,2021-2022,1,,2,7.619,7.73875,7.77984375,7.619,8.07
2021-12-10,2021,Dec,2021-2022,1,,2,7.82,7.91895833333333,7.90851041666667,7.619,8.12
2021-12-11,2021,Dec,2021-2022,1,,2,7.469,7.90854166666667,7.90113541666667,7.469,8.245
2021-12-12,2021,Dec,2021-2022,1,,2,7.015,7.17208333333333,7.28235416666667,6.839,7.77
2021-12-13,2021,Dec,2021-2022,1,,2,7.116,7.44504166666667,7.44565625,6.99,7.77
2021-12-14,2021,Dec,2021-2022,1,,2,6.889,7.02275,7.06026041666667,6.763,7.368
2021-12-15,2021,Dec,2021-2022,1,,2,7.015,7.05325,7.02764583333333,6.737,7.268
2021-12-16,2021,Dec,2021-2022,1,,2,7.343,7.35354166666667,7.3026875,6.813,7.519
2021-12-17,2021,Dec,2021-2022,1,,2,6.99,7.07325,7.10715625,6.763,7.569
2021-12-18,2021,Dec,2021-2022,1,,2,7.217,7.13425,7.14482291666667,6.864,7.343
2021-12-19,2021,Dec,2021-2022,1,,2,7.242,7.250625,7.22523958333333,6.914,7.469
2021-12-20,2021,Dec,2021-2022,1,,2,7.041,7.038875,6.99534375,6.535,7.268
2021-12-21,2021,Dec,2021-2022,1,,2,7.293,7.10141666666667,7.13660416666667,6.712,7.645
2021-12-22,2021,Dec,2021-2022,1,,2,7.142,7.36591666666667,7.32938541666667,7.066,7.494
2021-12-23,2021,Dec,2021-2022,1,,2,6.737,6.88483333333333,6.88367708333334,6.484,7.192
2021-12-24,2021,Dec,2021-2022,1,,2,5.77,6.8005,6.62215625,5.77,7.242
2021-12-25,2021,Dec,2021-2022,1,,2,5.076,5.65704166666667,5.82972916666667,5.076,6.636
2021-12-26,2021,Dec,2021-2022,1,,2,4.818,5.137375,5.2365625,4.74,6.255
2021-12-27,2021,Dec,2021-2022,1,,2,5.668,6.37041666666667,6.1218125,4.662,7.116
2021-12-28,2021,Dec,2021-2022,1,,2,5.898,6.07675,6.220625,5.539,6.864
2021-12-29,2021,Dec,2021-2022,1,,2,6.255,6.21295833333333,6.23171875,5.745,6.914
2021-12-30,2021,Dec,2021-2022,1,,2,5.847,6.15433333333333,6.15947916666666,5.77,6.585
2021-12-31,2021,Dec,2021-2022,1,,2,5.949,5.9235,6.01635416666667,5.591,6.535
2022-01-01,2022,Jan,2021-2022,1,,2,6.889,6.74683333333333,6.550375,5.847,6.94
2022-01-02,2022,Jan,2021-2022,1,,2,7.091,7.0155,6.99477083333333,6.788,7.217
2022-01-03,2022,Jan,2021-2022,1,,2,6.914,6.992125,6.95928125,6.585,7.167
2022-01-04,2022,Jan,2021-2022,1,,2,7.041,6.59241666666667,6.61380208333333,6.102,7.041
2022-01-05,2022,Jan,2021-2022,1,,2,6.661,6.56208333333333,6.6121875,6.102,7.066
2022-01-06,2022,Jan,2021-2022,1,,2,6.306,6.58983333333333,6.49084375,6,6.813
2022-01-07,2022,Jan,2021-2022,1,,2,6.408,6.55379166666667,6.45958333333333,5.924,6.864
2022-01-08,2022,Jan,2021-2022,1,,2,6.687,6.661,6.62038541666667,6.408,6.763
2022-01-09,2022,Jan,2021-2022,1,,2,6.94,6.83791666666667,6.89115625,6.687,7.041
2022-01-10,2022,Jan,2021-2022,1,,2,7.091,6.94,6.98371875,6.864,7.091
2022-01-11,2022,Jan,2021-2022,1,,2,7.015,7.066,7.06620833333333,7.015,7.116
2022-01-12,2022,Jan,2021-2022,1,,2,7.015,7.041,7.03541666666667,6.99,7.066
2022-01-13,2022,Jan,2021-2022,1,,2,6.99,6.99104166666667,6.98298958333333,6.914,7.041
2022-01-14,2022,Jan,2021-2022,1,,2,7.091,6.99104166666667,7.01436458333334,6.965,7.091
2022-01-15,2022,Jan,2021-2022,1,,2,7.419,7.35966666666667,7.3039375,7.091,7.444
2022-01-16,2022,Jan,2021-2022,1,,2,7.167,7.23991666666667,7.25608333333333,7.167,7.444
2022-01-17,2022,Jan,2021-2022,1,,2,7.217,7.28570833333333,7.2706875,7.17116666666667,7.343
2022-01-18,2022,Jan,2021-2022,1,,2,7.116,7.091,7.05369791666667,6.864,7.217
2022-01-19,2022,Jan,2021-2022,1,,2,7.318,7.10245833333333,7.10310416666667,7.015,7.318
2022-01-20,2022,Jan,2021-2022,1,,2,7.519,7.29820833333333,7.33955208333333,7.242,7.519
2022-01-21,2022,Jan,2021-2022,1,,2,7.519,7.48358333333333,7.48658333333333,7.368,7.594
2022-01-22,2022,Jan,2021-2022,1,,2,7.393,7.30654166666667,7.331125,7.217,7.544
2022-01-23,2022,Jan,2021-2022,1,,2,7.091,7.192,7.19879166666667,7.091,7.38883333333333
2022-01-24,2022,Jan,2021-2022,1,,2,7.066,7.015,7.01767708333333,6.813,7.242
2022-01-25,2022,Jan,2021-2022,1,,2,7.066,7.066,7.06541666666667,7.015,7.091
2022-01-26,2022,Jan,2021-2022,1,,2,6.813,6.89941666666667,6.88744791666667,6.712,7.066
2022-01-27,2022,Jan,2021-2022,1,,2,6.712,6.79425,6.73888541666667,6.458,6.965
2022-01-28,2022,Jan,2021-2022,1,,2,6.94,6.9525,6.93354166666667,6.687,7.066
2022-01-29,2022,Jan,2021-2022,1,,2,7.066,7.091,7.05708333333333,6.889,7.116
2022-01-30,2022,Jan,2021-2022,1,,2,7.167,7.13441666666667,7.12740625,7.066,7.217
2022-01-31,2022,Jan,2021-2022,1,,2,7.167,7.091,7.0474375,6.813,7.192
2022-02-01,2022,Feb,2021-2022,1,,2,7.116,7.10558333333333,7.07857291666667,6.889,7.217
2022-02-02,2022,Feb,2021-2022,1,,2,7.167,7.058625,7.01909375,6.737,7.167
2022-02-03,2022,Feb,2021-2022,1,,2,7.368,7.27416666666667,7.23919791666667,7.066,7.368
2022-02-04,2022,Feb,2021-2022,1,,2,7.494,7.444,7.4345,7.318,7.519
2022-02-05,2022,Feb,2021-2022,1,,2,7.419,7.419,7.42151041666666,7.343,7.494
2022-02-06,2022,Feb,2021-2022,1,,2,7.368,7.368,7.35711458333333,7.268,7.419
2022-02-07,2022,Feb,2021-2022,1,,2,7.469,7.519,7.53201041666667,7.389,7.619
2022-02-08,2022,Feb,2021-2022,1,,2,7.268,7.293,7.31276041666667,7.192,7.469
2022-02-09,2022,Feb,2021-2022,1,,2,7.469,7.444,7.42128125,7.27216666666667,7.469
2022-02-10,2022,Feb,2021-2022,1,,2,7.619,7.58254166666667,7.59745833333333,7.469,7.745
2022-02-11,2022,Feb,2021-2022,1,,2,7.293,7.36695833333333,7.39527083333333,7.268,7.61483333333333
2022-02-12,2022,Feb,2021-2022,1,,2,7.091,7.20866666666667,7.19727083333333,7.041,7.318
2022-02-13,2022,Feb,2021-2022,1,,2,7.167,7.10975,7.11025,6.94,7.217
2022-02-14,2022,Feb,2021-2022,1,,2,7.217,7.20554166666667,7.19035416666667,7.066,7.293
2022-02-15,2022,Feb,2021-2022,1,,2,7.192,7.21491666666667,7.21113541666667,7.091,7.293
2022-02-16,2022,Feb,2021-2022,1,,2,7.268,7.24516666666667,7.25789583333333,7.116,7.444
2022-02-17,2022,Feb,2021-2022,1,,2,7.318,7.31904166666667,7.31739583333334,7.192,7.444
2022-02-18,2022,Feb,2021-2022,1,,2,7.293,7.318,7.30873958333333,7.217,7.368
2022-02-19,2022,Feb,2021-2022,1,,2,7.293,7.29404166666667,7.32752083333333,7.242,7.469
2022-02-20,2022,Feb,2021-2022,1,,2,7.242,7.22225,7.18817708333333,6.914,7.368
2022-02-21,2022,Feb,2021-2022,1,,2,6.636,6.75108333333333,6.78964583333333,6.306,7.268
2022-02-22,2022,Feb,2021-2022,1,,2,6.179,6.10733333333333,6.06521875,5.642,6.6275
2022-02-23,2022,Feb,2021-2022,1,,2,6.661,6.64954166666667,6.62247916666667,6.18316666666667,6.864
2022-02-24,2022,Feb,2021-2022,1,,2,6.458,6.42258333333333,6.44130208333334,6.179,6.737
2022-02-25,2022,Feb,2021-2022,1,,2,6.458,6.53495833333333,6.5339375,6.331,6.661
2022-02-26,2022,Feb,2021-2022,1,,2,6.712,6.56,6.56883333333333,6.458,6.712
2022-02-27,2022,Feb,2021-2022,1,,2,6.788,6.7245,6.73927083333333,6.661,6.864
2022-02-28,2022,Feb,2021-2022,1,,2,6.889,6.84058333333333,6.84732291666667,6.737,7.015
2022-03-01,2022,Mar,2021-2022,1,,2,6.864,6.90258333333333,6.93878125,6.839,7.091
2022-03-02,2022,Mar,2021-2022,1,,2,6.914,6.91295833333333,6.919,6.864,6.99
2022-03-03,2022,Mar,2021-2022,1,,2,6.914,6.914,6.93277083333333,6.813,7.091
2022-03-04,2022,Mar,2021-2022,1,,2,6.965,6.929125,6.93113541666667,6.737,7.116
2022-03-05,2022,Mar,2021-2022,1,,2,7.066,6.95354166666667,6.96894791666667,6.611,7.318
2022-03-06,2022,Mar,2021-2022,1,,2,7.116,7.0535,7.0500625,6.839,7.268
2022-03-07,2022,Mar,2021-2022,1,,2,7.167,7.1035,7.11003125,6.99,7.268
2022-03-08,2022,Mar,2021-2022,1,,2,7.242,7.18054166666667,7.17694791666667,7.066,7.293
2022-03-09,2022,Mar,2021-2022,1,,2,7.091,7.02804166666667,7.02092708333333,6.687,7.419
2022-03-10,2022,Mar,2021-2022,1,,2,6.813,6.91508333333333,6.93247916666667,6.813,7.091
